fit_kind,apply_s1_correction,theta_offset_deg,structure2_scale,structure1_scale,structure1_condition,Br_L2_left,Bt_L2_left,Br_L2_middle,Bt_L2_middle,Br_L2_right,Bt_L2_right,Br_L2_edge,Bt_L2_edge,Br_L2_all,Bt_L2_all,Br_rms,Bt_rms
edge_BrBt_cS2_kS1,False,-10.0,0.81182707977639,-0.04750191386066726,259963235315626.12,0.3030910823225494,0.6269230160584437,0.18719882767095974,1.0440341890239875,0.2947121581517756,0.6212489131078046,0.29892725200642495,0.6240788766664135,0.20601265900923832,0.6279990291122381,0.4363586318556821,0.02213429544138882
all_BrBt_cS2_kS1,False,-10.0,0.9577736456890992,-0.16602989046747268,259963235315626.12,0.37588729019602196,0.6193443073657897,0.04102949796862193,1.3482812347630118,0.31546197776575247,0.6092168618050078,0.34696566686190156,0.6142772950759603,0.13360804668009077,0.6224385478452897,0.5180679121759036,0.026152961012988075
edge_Br_only_kS1,False,-8.0,1.0,-0.07178789328952123,259963235315626.12,0.3869118274587658,0.6220651622181024,0.0219326302317984,1.3725421630502417,0.35870644467138585,0.6150106543587153,0.3730632421608362,0.6185311359002198,0.13918303171395885,0.626976614311063,0.5374792152295065,0.027255465980953415
edge_BrBt_kS1,False,-8.0,1.0,-0.0766616969172674,259963235315626.12,0.3878244598981375,0.622013310101912,0.022121307106698688,1.3745539101809048,0.35772522938432494,0.6148921672592371,0.3730651327788058,0.618445999629182,0.13920951220157954,0.6269240964568832,0.5375945977067809,0.027256185940556996
all_BrBt_kS1,False,-8.0,1.0,-0.02862609102424587,259963235315626.12,0.37888263820322815,0.6225245516198188,0.020649614012942,1.3559181016244923,0.3674631386274494,0.6160605810790676,0.3732114877190183,0.6192855791680164,0.1390675824813703,0.6274625003606918,0.5364647676093308,0.027249574723421027
edge_BrBt_cS2_kS1,False,-8.0,0.8120724855880693,-0.04287131479797168,259963235315626.12,0.3024621419152519,0.6266545773299312,0.1877511229602769,1.040787969449275,0.29541643957245045,0.6218403275156815,0.29895691353988907,0.6242406082820819,0.2064521945228155,0.6281208798378287,0.43610820169832737,0.022131221374932255
all_BrBt_cS2_kS1,False,-8.0,0.9606859062002705,-0.13984396870342747,259963235315626.12,0.3722393160568283,0.6189062772308539,0.040984358636578476,1.3338803522962825,0.32165833962514173,0.6112188277210333,0.3478469274377314,0.6150562232563708,0.1339078478347157,0.622984724316025,0.5180439423190022,0.026195553028560185
edge_Br_only_kS1,False,-6.0,1.0,-0.07422915370684124,259963235315626.12,0.38716279359056943,0.6218566803125609,0.02193852270001498,1.3690099509726763,0.35837524109555247,0.6155386021957974,0.37303401162888034,0.6186906334696046,0.13917316250327583,0.627078763994816,0.5371081967826287,0.027247509137485006
edge_BrBt_kS1,False,-6.0,1.0,-0.07833924839291052,259963235315626.12,0.38792156050873156,0.6218028290841615,0.022096210089510758,1.370474701530187,0.3575580499931103,0.615471160098639,0.37303535889748934,0.6186299899123663,0.1391952011562002,0.6270417701271526,0.5371818885260924,0.027247659895549545
all_BrBt_kS1,False,-6.0,1.0,-0.031039978493032114,259963235315626.12,0.3792424399783786,0.6224226156082096,0.0206635646394547,1.3548537761036952,0.3670340623355499,0.6162476097692148,0.37318274710566884,0.6193280771698356,0.1390588670667058,0.6274880430524272,0.536341550138096,0.027246403269867714
edge_BrBt_cS2_kS1,False,-6.0,0.8120891117970911,-0.035353683946806415,259963235315626.12,0.3016670415263875,0.6265657962306754,0.18856369660581387,1.0359943459415557,0.296316841356908,0.6224145167692279,0.2990015284505118,0.6244837024251332,0.20709967826362866,0.6283052743028514,0.4357360647149728,0.022126694308328736
all_BrBt_cS2_kS1,False,-6.0,0.9631880093765812,-0.10911666729581322,259963235315626.12,0.36803829305764013,0.6190136324968765,0.040738689739696334,1.3172372516089979,0.32895220818784643,0.612990733473943,0.3490254311658148,0.615995175481637,0.13426030503662956,0.623657451239388,0.5180156309945887,0.026246161789182668
edge_Br_only_kS1,False,-4.0,1.0,-0.05993102684628078,259963235315626.12,0.38452225779145205,0.622042449583415,0.02132977794266531,1.3594406172177578,0.36152020074783514,0.6162679975938143,0.37318826007750433,0.6191481795680103,0.1391477450525601,0.6273812544498932,0.536506150390783,0.027244469240255108
edge_BrBt_kS1,False,-4.0,1.0,-0.06291124282135778,259963235315626.12,0.3850699500608318,0.6220033235514664,0.02142345913538678,1.3602229855311412,0.3609392697159053,0.6162436900694164,0.37318896493502335,0.6191164639783647,0.13916043353314986,0.6273620563482807,0.5365420402717863,0.02724442965896059
all_BrBt_kS1,False,-4.0,1.0,-0.025395342072406814,259963235315626.12,0.3782105890393459,0.622495910574887,0.0205042346588558,1.3511926055565746,0.3682982280151003,0.6165499286371472,0.3732829028266991,0.6195158680161413,0.13907510798694903,0.6276167950871706,0.5360953523178901,0.027245231291068803
edge_BrBt_cS2_kS1,False,-4.0,0.8119594092152213,-0.025062533000484735,259963235315626.12,0.3007718556129327,0.6266602481787024,0.18942344460099245,1.0309000992920314,0.29731925283463023,0.622838128533314,0.29904900106105314,0.6247429929968891,0.20778559763972382,0.6285024954500179,0.4353400000020392,0.022121893643303334
all_BrBt_cS2_kS1,False,-4.0,0.9651058981849852,-0.07469392838567711,259963235315626.12,0.36323410552136726,0.6195181945360361,0.04038685323950533,1.3018675488175264,0.33670734209871134,0.6142575722318177,0.3502101731705151,0.6168809409797269,0.13458828990385943,0.6243003727916585,0.5179891804351252,0.026293631268874074
edge_Br_only_kS1,False,-2.0,1.0,-0.03289626069574587,259963235315626.12,0.37965886572458757,0.6224781454123777,0.020563026855779685,1.3499295251952947,0.3670211073067028,0.6167441317504998,0.3733878360288379,0.6196040921928886,0.1391209650716525,0.6276842289575882,0.5359936222783058,0.027245269682510093
edge_BrBt_kS1,False,-2.0,1.0,-0.034456235052862105,259963235315626.12,0.3799471964762954,0.6224614939551362,0.020591030695865105,1.350146195790649,0.3667235351733712,0.6167435086548723,0.3733880279994516,0.6195954562157575,0.13912461302237825,0.6276790291229549,0.5360030553660329,0.02724524061527892
all_BrBt_kS1,False,-2.0,1.0,-0.013861383815401631,259963235315626.12,0.37615208966970387,0.6226813744760291,0.02030734243343916,1.3475408934725304,0.3706654725103555,0.6167518254645543,0.3734164174269156,0.6197095459914145,0.13909897041614147,0.6277516393575333,0.5358801040433314,0.02724571613817861
edge_BrBt_cS2_kS1,False,-2.0,0.8118081751665808,-0.01256430438062087,259963235315626.12,0.29982286542728903,0.6268654053609379,0.19007321610872027,1.027041776593922,0.2983457771047764,0.6230256110294138,0.2990845760602057,0.6249392968389305,0.20830447150591308,0.628652011654257,0.435039578504769,0.022118258989708206
all_BrBt_cS2_kS1,False,-2.0,0.9663081773024678,-0.037643921125667154,259963235315626.12,0.3577019628365491,0.6201515649204393,0.04008055953682246,1.2910971456752507,0.34434894360299956,0.6148788039200985,0.351083002202875,0.6175082332431777,0.1348187301096909,0.6247592963396963,0.5179705376052028,0.02632722394105618
edge_Br_only_kS1,False,0.0,1.0,0.001131719791568752,259963235315626.12,0.37339976535770464,0.6228361636810773,0.0202233530210399,1.346099986533521,0.3735462760909705,0.6167506252767607,0.3734730930825634,0.6197863454802088,0.13910912504722356,0.6278052658859307,0.5357992881860832,0.027246148299442864
edge_BrBt_kS1,False,0.0,1.0,0.0011523128103810528,259963235315626.12,0.37339590490051516,0.6228362863447398,0.02022336001876473,1.3461000160115901,0.3735501282005702,0.6167504995767783,0.37347309311593146,0.6197863439792215,0.13910912593817573,0.6278052648573484,0.5357992883778434,0.02724614831045379
all_BrBt_kS1,False,0.0,1.0,0.0007737467161908779,259963235315626.12,0.3734668768496347,0.6228340314186943,0.020223262322650093,1.346099563283376,0.37347931830902764,0.6167528103752246,0.37347310316559856,0.6197863716037073,0.13910911734476503,0.6278052851365501,0.535799285405167,0.027246148139761884
edge_BrBt_cS2_kS1,False,0.0,0.8117469557223962,0.0011523128103803823,259963235315626.12,0.29883854367121643,0.6270516927227745,0.19030254328276203,1.0256874452731772,0.29935306369179937,0.6229769501319106,0.2990961431984268,0.6250079211341519,0.20848751667137533,0.628704261713483,0.43493344349349267,0.022116978076777177
all_BrBt_cS2_kS1,False,0.0,0.9667127165325371,0.0007737467161911173,259963235315626.12,0.35134797042411076,0.6205977953671132,0.039960933902753494,1.2872897974340949,0.3514462558068074,0.6148760695269707,0.3513971602730228,0.6177299070131191,0.13489951087978358,0.6249218330791476,0.5179639828755146,0.026339197892728344
edge_Br_only_kS1,False,2.0,1.0,0.03514050246389059,259963235315626.12,0.3668504626347021,0.6228084657240559,0.020591236584873256,1.3502308808293642,0.3797777153817846,0.6163796503759698,0.37337579065630977,0.6195870591919458,0.13912016598098587,0.6276720746826342,0.5360071993035547,0.027245228224743772
edge_BrBt_kS1,False,2.0,1.0,0.03673715453675912,259963235315626.12,0.36654522739414136,0.6228075270690117,0.02062091043950301,1.350456824394047,0.3800721950263709,0.6163624877272736,0.37337599176665787,0.6195780120953748,0.13912403600210732,0.6276666125203718,0.53601688337915,0.027245200165592943
all_BrBt_kS1,False,2.0,1.0,0.01539582443544074,259963235315626.12,0.3706394443838097,0.6228201707905854,0.0203164740710563,1.3477109507519194,0.3761484237616529,0.6165919387042188,0.37340654427204695,0.6196990208065404,0.13909651219163638,0.6277438797442344,0.5358891464054807,0.027245673861917438
edge_BrBt_cS2_kS1,False,2.0,0.8118192952262777,0.014846517435989252,259963235315626.12,0.2978215091790308,0.6270827158448038,0.19003180035423922,1.0273107536123773,0.3003294504504906,0.6227801919626027,0.29907922426276357,0.6249248923226094,0.20827078206766003,0.6286408719294747,0.4350590271524466,0.0221185014975306
all_BrBt_cS2_kS1,False,2.0,0.9662915614399139,0.039190090626470206,259963235315626.12,0.3442119741785958,0.6205780154434205,0.04008517603560064,1.2912815885064541,0.3577660093315889,0.6144239873165733,0.3510604403677296,0.6174939864099146,0.13481191329395656,0.6247479844001925,0.5179710605408131,0.02632674682106353
edge_Br_only_kS1,False,4.0,1.0,0.06212174961624411,259963235315626.12,0.36133460605150386,0.6223104393564621,0.021377846170683515,1.359962533490103,0.38461556246673917,0.615942652655369,0.3731670396707857,0.6191195413630367,0.1391463654686627,0.6273611157637263,0.5365325258235163,0.027244439739515125
edge_BrBt_kS1,False,4.0,1.0,0.06512570301321055,259963235315626.12,0.3607477594472599,0.6222853804518744,0.02147389951653571,1.3607569424952566,0.3851664538822004,0.615903256628049,0.37316775584211526,0.6190873170281482,0.13915940232032026,0.6273416075019944,0.536568753663637,0.02724440294149784
all_BrBt_kS1,False,4.0,1.0,0.02689122507385062,259963235315626.12,0.36826492107581393,0.6226045864267791,0.02052041652892991,1.3514957469220574,0.3781913188791322,0.6164047483691052,0.3732655341468523,0.6194976325360422,0.13907082007276866,0.627603494444528,0.5361129507769972,0.02724518671140201
edge_BrBt_cS2_kS1,False,4.0,0.8119782131368221,0.027280778035647144,259963235315626.12,0.29678448959634096,0.6268739276049369,0.1893459785620105,1.0313823848818306,0.3012726018608672,0.6225736437621382,0.2990389622855624,0.6247172268214233,0.20772263120414436,0.6284826070361147,0.43537627839568765,0.02212234619091017
all_BrBt_cS2_kS1,False,4.0,0.9650727100335051,0.07623669979705885,259963235315626.12,0.33653012638808166,0.6199236727750301,0.04039456327744237,1.3021796737859244,0.363270401540499,0.6138041620511718,0.3501675021053341,0.6168569068593143,0.13457516558449287,0.6242813518616164,0.5179901818571961,0.02629271869618579
edge_Br_only_kS1,False,6.0,1.0,0.07634248065873031,259963235315626.12,0.358188473366029,0.6215658149060866,0.021995691362054735,1.3696363406082794,0.38723717878058583,0.6157648667522256,0.37300863254442007,0.6186583008974499,0.1391716919725616,0.6270566715897199,0.5371460716700337,0.02724758566622411
edge_BrBt_kS1,False,6.0,1.0,0.08045645226333763,259963235315626.12,0.35736871917130497,0.6214977726550328,0.022155464876579326,1.3711063174746771,0.3879950813406827,0.6157113839826139,0.37300998244773176,0.6185975396987731,0.13919407453773627,0.6270196546020044,0.5372198985195366,0.027247740641337677
all_BrBt_kS1,False,6.0,1.0,0.03247354993999515,259963235315626.12,0.3670035829801376,0.622291704627731,0.020683457145829896,1.355233644859437,0.37920992408920556,0.6163352413309688,0.3731620962345719,0.619306423977019,0.13905387339466238,0.6274725689719188,0.5363667710068506,0.027246425960480453
edge_BrBt_cS2_kS1,False,6.0,0.8121096477478611,0.037475585519657684,259963235315626.12,0.2957724456400289,0.6264293001887867,0.18845960919188845,1.0365972928182055,0.30216366270377376,0.6224866518129774,0.29898797518153086,0.62445168180305,0.20701515542783683,0.6282806395935513,0.4357846084639892,0.022127300410868734
all_BrBt_cS2_kS1,False,6.0,0.9631382959346355,0.11065567886895254,259963235315626.12,0.3287365136969695,0.6186210534899158,0.04074705697192189,1.3175797042163864,0.3680543030313104,0.6133311909284831,0.3489670753377611,0.6159691809520682,0.13424183620888264,0.6236370246907526,0.5180170284173901,0.02624489113352704
edge_Br_only_kS1,False,8.0,1.0,0.0738126892194319,259963235315626.12,0.35853516825930903,0.6210317924679106,0.02198921049143655,1.3731822181417648,0.38697676793585434,0.6159843548502397,0.3730397768204557,0.6185011810321369,0.13918217679851924,0.6269570901113758,0.5375271298169034,0.02725576373630829
edge_BrBt_kS1,False,8.0,1.0,0.07866547885456511,259963235315626.12,0.357556085587877,0.6209137232673146,0.022179275389742056,1.3751840167643625,0.38788359022000973,0.6159335588864555,0.3730416512882596,0.6184167732906724,0.13920890877016,0.6269051497759545,0.5376420841105849,0.02725648516015234
all_BrBt_kS1,False,8.0,1.0,0.02997634647658878,259963235315626.12,0.3674484230076097,0.6220989840252247,0.020669477067737745,1.3563261507676214,0.37883990934672757,0.6164434098739814,0.3731927008612811,0.6192641609994034,0.13906326437069844,0.6274476887655231,0.5364963021877998,0.027249745823775456
edge_BrBt_cS2_kS1,False,8.0,0.8120877214784431,0.04487783623064907,259963235315626.12,0.294864933792186,0.625837607785457,0.18763178316619597,1.0414102929684161,0.3029556632466186,0.6225896151265913,0.2989412703882555,0.6242079754220698,0.20635536891694142,0.6280959033597283,0.4361635795847662,0.02213191394382471
all_BrBt_cS2_kS1,False,8.0,0.9606196349801657,0.14138170258243385,259963235315626.12,0.32140926655481183,0.616818682978059,0.04099088060909312,1.3341410179758801,0.3722424290767093,0.6132682426749945,0.3477784590857116,0.6150375546456961,0.13388534777462474,0.6229703333970209,0.518045626501197,0.026194026698217056
edge_Br_only_kS1,False,10.0,1.0,0.05181049661590456,259963235315626.12,0.363103951272997,0.6212252405732644,0.0212638620522263,1.3666220266185245,0.38313489137785917,0.6164540463924362,0.37326272465965515,0.6188328592506391,0.13916623356480684,0.6271816168094866,0.5373057841992143,0.027262574836252742
edge_BrBt_kS1,False,10.0,1.0,0.05701049808394724,259963235315626.12,0.36205737834498064,0.6210644876631669,0.021429852129793387,1.368843695155063,0.3841264030389756,0.6164236420882403,0.373264845369078,0.6187373444698816,0.13918899988250255,0.6271219845293997,0.5374579582775479,0.027264292348655343
all_BrBt_kS1,False,10.0,1.0,0.01808151127474758,259963235315626.12,0.3699284867446969,0.6222690564603256,0.02045438396515518,1.3529246618348956,0.37673827825521006,0.6166515046248171,0.37335193806630124,0.6194532468367466,0.13909400591218385,0.6275815611968475,0.5363230359842285,0.027251739211868818
edge_BrBt_cS2_kS1,False,10.0,0.8118302630561872,0.04938913592682166,259963235315626.12,0.2941572683482688,0.6252339357014176,0.1870753403813932,1.0445918199483937,0.3035819156757852,0.6228757958580183,0.29891093158649157,0.6240503539276874,0.20591251475525305,0.6279773804611541,0.43641563051857596,0.022135010111911758
all_BrBt_cS2_kS1,False,10.0,0.9576905722203637,0.16757285607950373,259963235315626.12,0.31518757308549644,0.6147978901805256,0.041032303920212065,1.3483600406671417,0.3758840318009552,0.6137555436321129,0.346892872338179,0.6142744513237597,0.13358304338194993,0.6224369571304397,0.5180697606984018,0.026151293327375882
edge_Br_only_kS1,False,12.0,1.0,0.007907487386617607,259963235315626.12,0.37206024353155315,0.6225467762741886,0.020303289633525037,1.3492320521578502,0.37486886560276916,0.6167599601628331,0.3734684441978412,0.6196463181253643,0.13911748283221312,0.6277151126256066,0.5360729476992616,0.027250741165840534
edge_BrBt_kS1,False,12.0,1.0,0.013084208075210544,259963235315626.12,0.3710458510906221,0.6223618731494579,0.02037143636261197,1.351317343622359,0.3758751997370285,0.6167615645463315,0.37347047981852305,0.619554686209735,0.13912683219914904,0.6276567253745517,0.5362523058104858,0.02725376356413258
all_BrBt_kS1,False,12.0,1.0,-0.0035397638588284767,259963235315626.12,0.37430745139917276,0.6229560290140003,0.02019695135634516,1.3447174752638256,0.37264897877815767,0.6167564567561846,0.3734783979131314,0.6198492035936491,0.13910775162886876,0.6278461292464278,0.5356768978623184,0.027244101118008346
edge_BrBt_cS2_kS1,False,12.0,0.8113282379864257,0.051257680563117115,259963235315626.12,0.2937334486564201,0.6247505643336494,0.1869010635973412,1.0455464901211224,0.3039756639551758,0.623276627234521,0.2989029856314787,0.6240105146705782,0.20577419299026986,0.6279492000156378,0.4364913920698898,0.022135987745202444
all_BrBt_cS2_kS1,False,12.0,0.9545617879426361,0.1885721019729425,259963235315626.12,0.31069081989994785,0.6129147231150188,0.040866088438321256,1.3573313844240378,0.37888130917195856,0.6147729302468857,0.34649795582572407,0.6138489628199063,0.13339930205679057,0.6221566924117624,0.5180843271650503,0.026125781343642452
edge_Br_only_kS1,False,14.0,1.0,-0.06098695601198868,259963235315626.12,0.3847937027977961,0.6251678307656654,0.02071291573422678,1.3235002776699052,0.3612662910933134,0.6163106858508776,0.37320497743277603,0.6207339257785458,0.1390733343276544,0.6283979521694861,0.5333629620138541,0.0271903688235039
edge_BrBt_kS1,False,14.0,1.0,-0.056150838695767584,259963235315626.12,0.38390273292992005,0.6249813806924839,0.020608508534051554,1.3251673195910496,0.3622147391852282,0.6163460688420244,0.37320666460791024,0.6206581418696571,0.1390605523237893,0.6283482354694389,0.5335554494169523,0.0271947324603753
all_BrBt_kS1,False,14.0,1.0,-0.034185867900869804,259963235315626.12,0.3798652080918122,0.6241367570213256,0.020273697613624384,1.3330123007561265,0.36654131474058615,0.616506883945222,0.3732567908456249,0.6203153490787501,0.13903636270361308,0.6281283304463604,0.5344312367935404,0.02721468066088943
edge_BrBt_cS2_kS1,False,14.0,0.8106440314766657,0.05088850576536621,259963235315626.12,0.2936467401243695,0.6244816578503225,0.1871110359458206,1.0443200819773808,0.30408714054974156,0.6236944530145041,0.29891717009447777,0.6240863015579704,0.20594176180504337,0.6280096865250685,0.4363916471525324,0.022134845115964516
all_BrBt_cS2_kS1,False,14.0,0.9514806403893314,0.20377889383442244,259963235315626.12,0.30845917121197125,0.6115281219543508,0.04056449228442602,1.359306539572338,0.3809696676629124,0.6161457463940885,0.3466478211611593,0.6138522920392245,0.13337281733539982,0.6221901673191624,0.5180863042043052,0.026122735798103213
edge_Br_only_kS1,False,16.0,1.0,-0.15922944318257243,259963235315626.12,0.39965888936965144,0.628996966370084,0.025425551675415423,1.2942208550577325,0.34167667063982593,0.6144600210829618,0.37177407981851723,0.6217363006347337,0.13922650048860657,0.62895441776174,0.5286293696213381,0.02703860644402718
edge_BrBt_kS1,False,16.0,1.0,-0.1549624280796972,259963235315626.12,0.39895361678458124,0.6288277045718275,0.02516059775782263,1.2953444633736668,0.342501098548654,0.6145215356024674,0.3717753027854516,0.6216816428544257,0.13918536144834376,0.6289169739089154,0.5288200419786021,0.027044032876372828
all_BrBt_kS1,False,16.0,1.0,-0.0721835941566156,259963235315626.12,0.3853483225379695,0.6255873013446224,0.02120726452923176,1.3200971790880411,0.35876599365321565,0.6157154885349958,0.3722826679767673,0.6206474713838065,0.13880073085333988,0.6282629873491328,0.5325351052442496,0.027150782952056102
edge_BrBt_cS2_kS1,False,16.0,0.8098930400259499,0.048633193286253755,259963235315626.12,0.29391575363884476,0.6244718608106354,0.18762738777390348,1.041398883226751,0.30388954714593697,0.6240330047902977,0.29894868432456484,0.624251424409979,0.20635337962291853,0.6281386483424574,0.43615322748653845,0.022132013469701617
all_BrBt_cS2_kS1,False,16.0,0.9487451923093295,0.21238487545376566,259963235315626.12,0.30891776308643776,0.610932840208711,0.040238421746382806,1.3539433159628913,0.3817435382685925,0.6175865895166516,0.3472773117005356,0.6142845971390881,0.13351047248181913,0.6225318113311079,0.5180751875368268,0.0261428150120951
edge_Br_only_kS1,False,18.0,1.0,-0.29241730896208024,259963235315626.12,0.4137194718757095,0.6337043419989008,0.03675915930211259,1.266718144173375,0.3164183786353959,0.6106766237780231,0.3682534358370313,0.6222420788416895,0.14013543016073285,0.6290587698972382,0.5212451973148681,0.026741283526150836
edge_BrBt_kS1,False,18.0,1.0,-0.2888013599501322,259963235315626.12,0.4132154292759086,0.6335610143377407,0.03643772306383385,1.2673490965542618,0.31707702965759443,0.6107517681982365,0.3682542396507398,0.6222065024035223,0.1400631854684323,0.6290327302940344,0.5214232726135828,0.026747335356893963
all_BrBt_kS1,False,18.0,1.0,-0.11503656923962122,259963235315626.12,0.3892225275109458,0.6269328386061649,0.023400816045895608,1.3082491907105582,0.35014563809792487,0.6143643334414038,0.37018268393900267,0.6206504169966772,0.13833943890086015,0.628092208980678,0.5300372741824687,0.027043840591006334
edge_BrBt_cS2_kS1,False,18.0,0.8092304960176803,0.04457052789310359,259963235315626.12,0.29453436751958106,0.6247242715861033,0.18833160365284463,1.037461765204864,0.303373323939922,0.6242139771480716,0.29899044230665367,0.6244679591089228,0.20691499093688442,0.6283067015824901,0.43583069789014955,0.022128139443468683
all_BrBt_cS2_kS1,False,18.0,0.9467520638233916,0.21283844725078932,259963235315626.12,0.3123599081667235,0.6113139062279311,0.03999025448734876,1.3422454175228864,0.3807014751071689,0.6187520675803663,0.34824162946983067,0.6150619756027706,0.13378789325224566,0.6231162348721034,0.51805292418211,0.02618231622604729
edge_Br_only_kS1,False,20.0,1.0,-0.46618219614332146,259963235315626.12,0.4226370111031108,0.6387476861891898,0.055268676037525465,1.244027068083573,0.2879965786428095,0.6048434423693186,0.36157913923064244,0.6219457469903275,0.1429889959905951,0.6284501982176793,0.510581915061367,0.026239313797140635
edge_BrBt_kS1,False,20.0,1.0,-0.46305780616748166,259963235315626.12,0.4222994807870639,0.6386255301897696,0.05494822495361738,1.2443326872764418,0.28849176538826615,0.6049228418812006,0.36157968227287435,0.6219221186214903,0.14288246202492072,0.6284312177412005,0.5107488815867933,0.02624583759651632
all_BrBt_kS1,False,20.0,1.0,-0.15964676152205542,259963235315626.12,0.3900728726804259,0.6277485812076528,0.026834426368507264,1.2989356506241378,0.3419262616056592,0.6126624669785002,0.36676904117693504,0.6202154039446599,0.13763773883618496,0.6275298222126552,0.5270965173908305,0.026893955854973662
edge_BrBt_cS2_kS1,False,20.0,0.8088683342766478,0.03818000966733377,259963235315626.12,0.29549065705460564,0.625217856914189,0.18909491032137768,1.0331953039165143,0.30253104305915396,0.6241773441984931,0.29903470220413764,0.6246953348963129,0.20752414650301676,0.6284818628552228,0.43548260846703674,0.022123918751943108
all_BrBt_cS2_kS1,False,20.0,0.9461326651256092,0.20161365757508473,259963235315626.12,0.3189563111337502,0.6127326609883823,0.03987627897107791,1.3262805370628585,0.3772701253482149,0.6192880072332471,0.349357980135087,0.6160346922947657,0.1341544209194921,0.6238304745935742,0.5180235366348896,0.026233990363095896
edge_Br_only_kS1,False,22.0,1.0,-0.6826490776858534,259963235315626.12,0.4210697746424721,0.6432930056583289,0.08071166557348015,1.2236367568987483,0.26250529584766963,0.5978083445685245,0.3507936376187144,0.6208588259440153,0.14962576233441077,0.6271010604746096,0.49626749684921573,0.025486475157285516
edge_BrBt_kS1,False,22.0,1.0,-0.6794969627390899,259963235315626.12,0.4208370306290396,0.6431721943103408,0.08036475676748382,1.223799747493663,0.26287892761265214,0.5978934174626416,0.3507941368022054,0.6208376972349063,0.1494645394860121,0.6270825172263156,0.4964478529994802,0.02549434091893841
all_BrBt_kS1,False,22.0,1.0,-0.2025905579735157,259963235315626.12,0.38702472441469676,0.6276789177991928,0.03104324791866347,1.2925643213186273,0.3355647077423218,0.6110262462760547,0.36218691866918673,0.6193688224735809,0.13674655419693693,0.62660668192993,0.523973571993376,0.02671268515306644
edge_BrBt_cS2_kS1,False,22.0,0.8091736611687613,0.027520145698759334,259963235315626.12,0.2967953452610349,0.6259276250511108,0.1897889916567029,1.0292118928188418,0.30133018219915564,0.6238649373493734,0.2990733763165984,0.624892211423492,0.20807830187532672,0.6286304007551241,0.4351668805899798,0.022120032817336953
all_BrBt_cS2_kS1,False,22.0,0.9481620580901534,0.16979719098656404,259963235315626.12,0.3288265699897524,0.6151458436211374,0.039888862612647,1.308831903291784,0.3707404121776959,0.6188315485334812,0.35042934604964643,0.6170002409148114,0.13453769694266002,0.6245194299802226,0.5179928058247256,0.02628775744174194
edge_Br_only_kS1,False,24.0,1.0,-0.9330047213551739,259963235315626.12,0.4043330953540645,0.645912201217966,0.11164075283232745,1.196586009709977,0.2488953611526463,0.592122432420502,0.33566636555077184,0.6194730862919458,0.16159348169529528,0.6253721239477794,0.47876547721571516,0.024489236538686947
edge_BrBt_kS1,False,24.0,1.0,-0.9289094459441981,259963235315626.12,0.40416622634362387,0.6457613785869729,0.11117086300513541,1.1967756446413782,0.24916782816455857,0.5922202597665142,0.33566713496849043,0.6194418209541566,0.16131362911942934,0.6253439131845424,0.47901334017966674,0.02450101767279543
all_BrBt_kS1,False,24.0,1.0,-0.24043029835571347,259963235315626.12,0.38004076162398925,0.6265482400305924,0.03533646892300122,1.2887364682135456,0.3323987534089534,0.6099714286345532,0.3569941975687979,0.6182758450157357,0.1357833975662045,0.6254785873161397,0.5210022681221533,0.026522774895616504
edge_BrBt_cS2_kS1,False,24.0,0.8110637164569487,0.006246671676836295,259963235315626.12,0.29854020680796267,0.6268489683971745,0.19026038370771556,1.0260973688129753,0.29964887501135845,0.6231717217385137,0.2990955477822789,0.6250042768166831,0.20845416051670929,0.6287053508817598,0.4349526304404444,0.022117264160988186
all_BrBt_cS2_kS1,False,24.0,0.9562219830349686,0.09114988424625496,259963235315626.12,0.342268986132763,0.6184504986032741,0.039953946440608616,1.2932839571337753,0.3599383254299571,0.6169015698899672,0.3512226471365743,0.6176728245696473,0.13483580685412325,0.6249525198365408,0.5179689617226055,0.026329716456469972
edge_Br_only_kS1,False,26.0,1.0,-1.186613076200104,259963235315626.12,0.3720311913680316,0.6442424870976566,0.14384057469564074,1.1541702575133865,0.25250899513825364,0.5920678350234355,0.3178848758134076,0.6185810116125333,0.17786394318345583,0.6239350733939792,0.4602858961162849,0.023373094511828223
edge_BrBt_kS1,False,26.0,1.0,-1.1805631405399921,259963235315626.12,0.3719451879706215,0.6440418309122401,0.14312802578802025,1.1546400218555557,0.25263938650890283,0.5921579957064642,0.3178864471487822,0.6185203905574238,0.17736710555944385,0.6238814840821577,0.46066851439648826,0.023392501430861964
all_BrBt_kS1,False,26.0,1.0,-0.2700394330344355,259963235315626.12,0.369989300130142,0.6244409798034514,0.039008870783560426,1.2866923621573314,0.33330519443364964,0.6099382611641232,0.3521089897599587,0.6171976201933587,0.1349116085474892,0.6243907373269451,0.5185411289187007,0.026354300694373216
edge_BrBt_cS2_kS1,False,26.0,0.8180849642062129,-0.052062508348640034,259963235315626.12,0.3010987878378077,0.6280411103732281,0.1901562739238445,1.0248639873613354,0.29703552472484196,0.6217532771467791,0.2990722494044439,0.6248901018513585,0.20836753138621697,0.6285785452192225,0.43499927558276286,0.02211732761313532
all_BrBt_cS2_kS1,False,26.0,0.982909660624681,-0.13563767317857375,259963235315626.12,0.3603939940391601,0.622493336941961,0.039917399058613884,1.285180783955589,0.34189330606926227,0.6123638430279016,0.35125724493567845,0.6174251975764851,0.13483873204152086,0.62459231324614,0.5179690801397797,0.026331878437351703
